generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
2775000,t15,T7,0,0.972617,0.0125773,1.3562,0
2775000,t15,t7,5.20885,0.217724,-0.0400844,0.0654279,0
2776000,t15,T7,0,0.407821,0.0795594,0.802122,0
2776000,t15,t7,1.24386,0.123684,-0.00271553,0.0855734,0
2777000,t15,T7,0,1.32897,-0.0101086,1.03227,0
2777000,t15,t7,0.680899,0.280374,-0.0284938,0.101497,0
2778000,t15,T7,0,0.442403,0.0309268,0.758765,0
2778000,t15,t7,0.266966,0.246814,-0.0408119,0.0274144,0
2779000,t15,T7,0,0.346667,-0.0413988,0.080436,0
2779000,T7,T9,9.82791,0.536139,0.0804622,0.803348,0
2780000,t15,T7,0,0.284667,-0.0845409,0.00453426,0
2780000,T7,T9,0.891233,0.483662,0.0386831,0.899261,0
2781000,t15,T7,0,0.454319,-0.0439314,0.195495,0
2781000,T7,T9,13.8091,0.700162,-0.0534513,0.322969,0
2782000,t15,T7,0,0.210474,-0.0324676,0.0279857,0
2782000,T7,T9,16.5432,0.628273,0.0266357,0.094479,0
2783000,t15,T7,0,0.174808,-0.0153268,0.012508,0
2783000,t4,NA,25.7091,0.877703,-0.0819363,2.5319,0
2783000,T7,T9,23.3203,0.857926,0.0808052,1.31326,0
2784000,t15,T7,0,0.0954442,-0.00322441,0.0374831,0
2784000,T7,T9,23.8013,0.590109,0.014018,0.000249549,0
2785000,t15,T7,0,0.329088,-0.0383619,0.170687,0
2785000,T7,T9,19.8205,0.309595,-0.0285879,0.79275,0
2786000,t15,T7,0,0.36393,-0.052596,0.0989496,0
2786000,T7,T9,22.8297,0.724509,0.0021963,0.109101,0
2787000,t15,T7,0,0.468676,0.0535915,0.707861,0
2787000,t15,t7,1.23728,0.434829,-0.0748993,0.0216119,0
2788000,t15,T7,0,0.333475,0.0297741,0.628982,0
2788000,t15,t7,3.33759,0.335503,-0.0325574,0.0941018,0
2789000,t15,T7,0,0.744506,0.0107186,0.958334,0
2789000,t15,t7,1.34237,0.521048,-0.0716042,0.0686393,0
2790000,t15,T7,0,0.715499,0.0125479,0.885227,0
2790000,t15,t7,5.19458,0.306755,-0.0704437,0.0623873,0
2791000,t15,T7,0,0.284021,0.0624323,0.539064,0
2791000,t15,t7,3.33325,0.248863,-0.0590608,0.00971224,0
2792000,t15,T7,0,0.807411,0.0128752,1.08379,0
2792000,t15,t7,1.55951,0.0271656,-6.88661e-05,0.588971,0
2792000,t15,t7,5.77133,0.259513,-0.0663185,0.014043,0
2793000,t15,T7,0,0.169765,-0.0233093,0.00509445,0
2793000,t11,t12,19.07,0.167787,0.0162314,0.0750703,0
2793000,T7,T9,22.3162,0.633092,0.0398352,0.12155,0
2794000,t15,T7,0,0.314526,-0.0471491,0.117909,0
2794000,t5,NA,25.9205,0.37282,-0.0312507,0.0715692,0
2794000,T7,T9,23.7141,1.3206,-0.024958,0.128228,0
2795000,t15,T7,0,0.334349,-0.0739867,0.0450325,0
2795000,T7,T9,21.3155,0.862263,0.030011,0.0309944,0
2796000,t15,T7,0,0.3737,-0.0498082,0.0847088,0
2796000,T7,T9,8.23066,0.4888,0.0478942,0.912247,0
2796000,T7,T9,19.9824,1.15218,-0.000459759,0.621547,0
2797000,t15,T7,0,1.0289,0.00416388,1.07838,0
2797000,t15,t7,4.7738,0.240208,-0.0737621,0.032534,0
2798000,t15,T7,0,0.464738,0.0145903,0.846585,0
2798000,t15,t7,5.51273,0.218703,-0.064022,0.0250609,0
2799000,t15,T7,0,0.5504,0.0389745,1.01811,0
2799000,t15,t7,5.11888,0.167326,-0.0370189,0.0154014,0
2800000,t15,T7,0,0.764472,0.00638251,1.07942,0
2800000,t15,t7,3.64338,0.193926,-0.0498773,0.0316029,0
2801000,t15,T7,0,0.400093,0.0465592,0.805457,0
2801000,t15,t7,4.33136,0.307539,-0.0686192,0.137998,0
2802000,t15,T7,0,0.727661,-0.00692852,0.898492,0
2802000,t15,t7,5.41792,0.188357,-0.0108301,0.0718938,0
2803000,t15,T7,0,0.303365,0.0291546,0.295316,0
2803000,t15,t7,4.47495,0.476364,-0.0700196,0.136649,0
2804000,t15,T7,0,0.668624,0.0528961,1.14851,0
2804000,t15,t7,5.57938,0.240379,-0.0593032,0.00532364,0
2805000,t15,T7,0,0.388956,0.0114547,0.386333,0
2805000,t15,t7,3.06028,0.157318,-0.00168781,0.0408155,0
2806000,t15,T7,0,0.455474,0.0530642,0.699284,0
2806000,t15,t7,0.954857,0.0920531,0.0347065,0.0125971,0
2807000,t15,T7,0,0.31918,0.0423912,0.436104,0
2807000,t15,t7,4.69194,0.210411,-0.0275397,0.0228931,0
2808000,t15,T7,0,0.490481,0.0509131,0.674358,0
2808000,t7,NA,25.3005,0.0824174,0.0280579,0.218744,0
2808000,t15,t7,1.67225,0.193431,-0.0259699,0.0180739,0
2809000,t15,T7,0,0.769551,0.00732034,0.81646,0
2809000,t15,t7,0.312515,0.188453,-0.0607735,0.0171468,0
2810000,t15,T7,0,0.504819,0.0974441,1.05563,0
2810000,t15,t7,4.73219,0.698946,-0.0472693,0.285788,0
2811000,t15,T7,0,0.441164,0.0390156,0.892328,0
2811000,t15,t7,3.2272,0.632532,-0.0760872,0.141119,0
2812000,t15,T7,0,0.529984,-0.0120676,0.62565,0
2812000,t15,t7,3.31325,0.773053,-0.130203,0.0813541,0
2813000,t15,T7,0,0.291795,0.0222838,0.450998,0
2813000,t15,t7,5.98229,0.402845,-0.0803049,0.0699875,0
2814000,t15,T7,0,0.36624,0.0460397,0.43097,0
2814000,t15,t7,1.91354,0.278773,-0.0589407,0.00303487,0
2815000,t15,T7,0,0.97416,-0.00157391,1.03716,0
2815000,t7,NA,23.4382,0.0819815,-0.0330526,0.183216,0
2815000,t15,t7,1.16647,0.117899,0.0259112,0.0699357,0
2816000,t15,T7,0,0.369035,0.0297781,0.441541,0
2816000,t15,t7,5.22234,0.275272,-0.070489,0.0776133,0
2817000,t15,T7,0,0.424863,0.0245779,0.510856,0
2817000,t15,t7,0.684515,0.575182,-0.040623,0.306713,0
2818000,t15,T7,0,0.143771,-0.0398809,0.00662835,0
2818000,T7,T9,23.3061,0.557964,0.0495193,0.475409,0
2819000,t15,T7,0,0.11695,-0.00321739,0.0370798,0
2819000,T7,T9,23.7109,0.985038,-0.00633057,0.386536,0
2820000,t15,T7,0,0.194575,-0.00770938,0.187661,0
2820000,T7,T9,20.8233,0.251574,0.0634289,0.232403,0
2820000,T7,T9,23.7275,1.03631,0.0109391,1.28421,0
2821000,t15,T7,0,0.168605,-0.0201491,0.0643379,0
2821000,T7,T9,20.3979,0.877118,-0.0325967,0.914127,0
2822000,t15,T7,0,0.231316,-0.0445262,0.028298,0
2822000,t7,NA,24.4651,0.0908712,-0.0418198,0.505452,0
2822000,T7,T9,14.348,0.641669,0.0132888,1.00922,0
2823000,t15,T7,0,0.144148,-0.0137549,0.0763746,0
2823000,T7,T9,3.11922,0.37903,0.0151779,0.485054,0
2824000,t15,T7,0,0.158489,-0.0401053,0.0244051,0
2824000,T7,T9,11.5809,0.403609,0.0156021,0.51743,0
2825000,t15,T7,0,0.298846,-0.00505403,0.208859,0
2825000,t6,NA,25.1213,0.643194,0.0149445,0.827083,0
2826000,t15,T7,0,0.226033,-0.0362761,0.0714195,0
2826000,t13,NA,23.7382,0.0751855,0.0365243,0.205352,0
2826000,T7,T9,14.7966,0.908122,0.0543745,1.11734,0
2827000,t15,T7,0,0.180855,-0.0325794,0.0330778,0
2827000,t13,NA,25.7869,0.452323,-0.0166537,0.156348,0
2827000,T7,T9,16.8167,0.831225,-0.055344,0.0167601,0
2828000,t15,T7,0,0.0685867,-0.0282999,0.140399,0
2828000,t7,NA,25.9136,0.059662,-0.0861284,0.655469,0
2828000,t15,t7,3.23062,0.143395,-0.0441571,0.00639134,0
2828000,T7,T9,20.9552,0.64043,-0.0413788,0.249266,0
2829000,t15,T7,0,0.244087,-0.0584309,0.0038285,0
2829000,T7,T9,19.634,0.592138,0.0553802,0.0225711,0
2830000,t15,T7,0,0.222757,-0.0492995,0.00514487,0
2830000,T7,T9,23.8454,0.979128,0.0814285,0.738662,0
2831000,t15,T7,0,0.168733,-0.0931173,0.406869,0
2831000,t15,t7,0.51285,0.243595,-0.05964,0.00151919,0
2831000,T7,T9,21.5881,0.998251,0.0200245,0.119837,0
2832000,t15,T7,0,0.915988,0.0134992,1.10452,0
2832000,t15,t7,3.30731,0.116405,-0.0114989,0.00735216,0
2833000,t15,T7,0,1.04653,0.0245442,1.51797,0
2833000,t15,t7,0.18004,0.314676,-0.0526891,0.0559477,0
2834000,t15,T7,0,1.37464,-0.00464761,1.56324,0
2834000,t15,t7,5.09612,0.150594,-0.048966,0.0350526,0
2835000,t15,T7,0,1.64421,0.00232067,1.86006,0
2835000,t15,t7,4.9021,0.219786,-0.0463665,0.00968564,0
2836000,t15,T7,0,1.6914,0.0078653,1.98722,0
2836000,t15,t7,4.26192,0.207969,-0.0629221,0.0139424,0
2837000,t15,T7,0,1.89614,-0.00145095,2.07517,0
2837000,t15,t7,3.057,0.196427,-0.0468579,0.000548188,0
2838000,t15,T7,0,0.65259,0.0538995,1.09508,0
2838000,t15,t7,0.181514,0.385291,-0.0657271,0.0231001,0
2839000,t15,T7,0,0.822153,-1.59111e-05,0.849162,0
2839000,t15,t7,0.725904,0.474638,-0.0526341,0.187865,0
2840000,t15,T7,0,1.12791,0.039293,1.53984,0
2840000,t15,t7,5.9637,0.195711,-0.0318319,0.0849392,0
2841000,t15,T7,0,0.164539,-0.00718332,0.121713,0
2841000,T7,T9,23.3025,0.530631,0.0709128,0.0792586,0
2842000,t15,T7,0,0.315885,-0.0338403,0.110312,0
2842000,T7,T9,23.5654,0.478449,0.0490646,0.0394081,0
2843000,t15,T7,0,1.25958,-0.00094761,1.4289,0
2843000,t7,NA,25.0662,0.584646,-0.0256511,1.06868,0
2843000,t15,t7,3.59457,0.200829,-0.0316066,0.0223967,0
2844000,t15,T7,0,1.06579,-0.00662067,1.21255,0
2844000,t15,t7,0.358398,0.554238,-0.0726863,0.110953,0
2845000,t15,T7,0,0.135596,-0.0230886,0.00678952,0
2845000,T7,T9,14.5407,0.846651,-0.029247,0.793272,0
2846000,t15,T7,0,0.23725,-0.0500108,0.0103794,0
2846000,T7,T9,10.4534,0.265293,0.131577,0.305445,0
2847000,t15,T7,0,0.245672,-0.0358359,0.0741652,0
2847000,T7,T9,5.066,0.599206,0.00902472,0.847884,0
2848000,t15,T7,0,0.627548,-0.0811305,0.0849762,0
2848000,T7,T9,4.75609,0.70999,0.0723384,0.840167,0
2849000,t15,T7,0,0.190997,-0.0244276,0.0400752,0
2849000,T7,T9,9.12646,0.430055,0.0229847,0.994282,0
2850000,t15,T7,0,0.499321,-0.0857018,0.0531836,0
2850000,T7,T9,5.22105,0.665367,0.0651598,1.10836,0
2851000,t15,T7,0,0.662529,0.00550559,0.911662,0
2851000,t15,t7,1.14612,0.466219,-0.052919,0.106298,0
2852000,t15,T7,0,0.21256,0.0135611,0.206544,0
2852000,t4,NA,25.7433,0.160306,-0.0466686,0.0302227,0
2852000,t15,t7,5.6501,0.393829,-0.101722,0.0546044,0
2853000,t15,T7,0,0.417025,0.0276052,0.749484,0
2853000,t15,t7,5.24387,0.465145,-0.0651955,0.090602,0
2854000,t15,T7,0,0.441969,0.0344917,0.705091,0
2854000,t15,t7,2.09763,0.41812,-0.0698145,0.0512769,0
2855000,t15,T7,0,0.0583132,0.00823978,0.0630581,0
2855000,t15,t7,4.7586,0.527142,-0.0686949,0.180405,0
2855000,T7,T9,0.545923,0.0471892,-0.000386196,0.413278,0
2855000,T7,T9,22.6062,0.826095,0.0572322,0.185661,0
2856000,t15,T7,0,0.216705,-0.0560439,0.0358969,0
2856000,t15,t7,4.70936,0.457654,-0.0839662,0.0617232,0
2856000,T7,T9,23.8485,0.814884,0.0694775,0.0159934,0
2857000,t15,T7,0,0.249339,-0.00581433,0.0650503,0
2857000,t15,t7,4.88845,0.534803,-0.0644078,0.119257,0
2857000,T7,T9,4.29547,0.296783,0.0704044,0.612223,0
2858000,t15,T7,0,0.0518082,0.0324658,0.260191,0
2858000,t15,t7,2.20537,0.406744,-0.0600862,0.122363,0
2858000,T7,T9,23.0335,0.953982,0.0377032,0.161301,0
2859000,t15,T7,0,0.165578,-0.0323422,0.004694,0
2859000,T7,T9,19.8887,1.01733,0.00145198,0.543457,0
2860000,t15,T7,0,0.232265,-0.048056,0.020047,0
2860000,t4,NA,24.5022,0.136571,0.0234196,0.92408,0
2860000,T7,T9,21.9098,1.4822,-0.0192354,0.790992,0
2861000,t15,T7,0,0.252407,-0.0536517,0.0173839,0
2861000,T7,T9,13.8304,0.775477,0.0233552,1.13658,0
2862000,t15,T7,0,0.331161,-0.0453112,0.0978029,0
2862000,t4,NA,21.3072,0.030582,0.0127837,0.246941,0
2862000,T7,T9,18.9763,0.62347,-0.0501561,1.0105,0
2863000,t15,T7,0,0.266341,-0.0275209,0.0845518,0
2863000,t10,NA,23.7227,0.133975,-0.0525118,0.245445,0
2863000,T7,T9,19.1089,0.626534,0.0788778,0.825381,0
2864000,t15,T7,0,0.783259,-0.0868333,0.0972066,0
2864000,T7,T9,7.14004,0.688056,0.0803999,0.889812,0
2865000,t15,T7,0,0.46165,-0.0359492,0.172048,0
2865000,T7,T9,10.2697,0.67221,0.00786038,1.07057,0
2866000,t15,T7,0,0.22316,-0.0459296,0.00119471,0
2866000,T7,T9,10.021,0.752002,0.0879718,1.02938,0
2867000,t15,T7,0,0.334953,-0.0623109,0.0291609,0
2867000,T7,T9,9.37771,0.185306,-0.0116968,0.0237002,0
2867000,T7,T9,17.8695,1.15788,0.0569343,1.9763,0
2868000,t15,T7,0,0.0961841,0.00262902,0.00441046,0
2868000,T7,T9,18.7796,0.50487,0.0143486,0.213385,0
2869000,t15,T7,0,0.0701603,0.0368179,0.074945,0
2869000,T7,T9,21.6612,0.874945,-0.0253508,0.417906,0
2870000,t15,T7,0,0.141276,0.0278453,0.183318,0
2871000,t15,T7,0,0.100397,0.00689779,0.00780565,0
2871000,T7,T9,1.94712,0.494125,0.0181569,0.652759,0
2872000,t15,T7,0,0.203676,-0.0261792,0.053642,0
2872000,T7,T9,1.3274,0.474216,0.0504465,0.857699,0
2873000,t15,T7,0,0.18816,-0.0494115,0.00250645,0
2873000,T7,T9,7.94469,1.11358,0.00125565,1.28582,0
2874000,t15,T7,0,0.131106,-0.0139597,0.0288475,0
2874000,T7,T9,2.07196,0.65553,0.0419928,1.07163,0
2875000,t15,T7,0,0.275221,-0.0460377,0.0536703,0
2875000,T7,T9,0.778737,0.971763,0.0252304,1.35537,0
2876000,t15,T7,0,0.485812,-0.0740485,0.0497303,0
2876000,T7,T9,0.983312,0.857655,0.00712141,0.950567,0
2877000,t15,T7,0,0.281597,-0.0392042,0.0941855,0
2877000,T7,T9,11.7761,0.993834,0.0305838,1.31393,0
2878000,t15,T7,0,0.13325,0.00420468,0.0102172,0
2878000,t7,t2,12.5135,0.10094,0.0647844,0.164654,0
2878000,t3,NA,24.4058,0.0389793,-0.0531578,0.794965,0
2878000,T7,T9,9.97334,0.411485,0.0246291,0.332659,0
2879000,t15,T7,0,0.18315,-0.0134305,0.0668246,0
2879000,T7,T9,12.5491,0.907505,0.0625435,1.35208,0
2880000,t15,T7,0,0.558067,-0.0976975,0.00572494,0
2880000,t14,NA,22.9379,0.106387,-0.0438558,0.483181,0
2880000,T7,T9,3.20531,1.03201,-0.083635,0.607577,0
2880000,T7,T9,11.058,0.455926,0.0371468,0.770624,0
2881000,t15,T7,0,0.560948,-0.0530944,0.157788,0
2881000,T7,T9,5.11049,0.0284764,-0.0306664,0.202203,0
2881000,T7,T9,12.7839,0.741437,0.0185733,0.468986,0
2882000,t15,T7,0,0.0419958,0.0588669,0.00584875,0
2882000,T7,T9,21.3425,1.0327,0.0466341,0.0920073,0
2883000,t15,T7,0,0.267865,-0.0542027,0.00813836,0
2883000,T7,T9,19.188,1.14432,-0.0398181,1.40847,0
2884000,t15,T7,0,0.0995198,-0.0237259,0.0116816,0
2884000,t19,t20,25.1675,1.07247,-0.0367105,0.601869,0
2884000,T7,T9,18.1952,0.961054,0.0921991,1.43992,0
2885000,t15,T7,0,0.141696,-0.0460193,0.00411392,0
2885000,T7,T9,7.58655,0.285886,0.059428,0.303989,0
2886000,t15,T7,0,0.0852141,-0.00659017,0.0125886,0
2886000,T7,T9,5.57129,0.766397,-0.0138614,0.593334,0
2887000,t15,T7,0,0.178604,-0.0449593,0.00828324,0
2887000,T7,T9,21.3735,0.88573,0.0295347,0.385537,0
2888000,t15,T7,0,0.21099,-0.0274594,0.109338,0
2888000,T7,T9,22.5083,0.843809,-0.015055,0.155371,0
2889000,t15,T7,0,0.673517,-0.0698233,0.119057,0
2889000,T7,T5,24.2804,0.619359,0.0245798,0.0480912,0
2890000,t15,T7,0,0.257628,-0.0450951,0.0248478,0
2890000,T7,T9,9.32661,0.0492118,-0.00787484,0.16786,0
2890000,T7,T9,23.1296,1.15406,-0.0377413,0.0987516,0
2891000,t15,T7,0,0.272183,-0.0452233,0.0337728,0
2891000,T7,T9,23.3416,1.02772,0.0350623,0.576435,0
2892000,t15,T7,0,0.597869,-0.0626318,0.117866,0
2892000,T7,T9,20.3985,0.477982,-0.00810552,0.171332,0
2893000,t15,T7,0,0.157004,-0.0391103,0.0266149,0
2893000,T7,T9,23.4503,0.589392,-0.0238655,0.477785,0
2894000,t15,T7,0,0.261568,-0.0640836,0.00218738,0
2894000,T7,T9,20.353,0.544264,-0.0115049,0.385813,0
2895000,t15,T7,0,0.0804522,0.0138798,0.0308316,0
2895000,T7,T9,23.5954,0.696711,0.0650673,0.16767,0
2896000,t15,T7,0,0.0965011,0.0313323,0.00430635,0
2896000,T7,T9,20.8056,1.10953,0.0171177,0.879751,0
2897000,t15,T7,0,0.242728,-0.079164,0.100658,0
2897000,t15,t7,0.515604,0.260753,-0.0376929,0.0205526,0
2897000,T7,T9,22.4295,1.16623,0.0123521,0.0434928,0
2898000,t15,T7,0,0.100026,-0.0154558,0.0601793,0
2898000,t15,t7,0.00473542,0.236916,-0.0466925,0.0156894,0
2898000,T7,T9,21.5895,0.73174,0.0561896,0.2735,0
2899000,t15,T7,0,0.0129575,0.0158183,0.131004,0
2899000,t11,t12,15.9369,0.624151,0.00651809,0.591205,0
2899000,t11,t12,15.6179,0.54739,-0.0213388,0.373162,0
2899000,t15,t7,5.68718,0.188052,-0.00541398,0.0890556,0
2899000,T7,T9,23.2152,1.153,0.0839368,0.150137,0
2900000,t15,T7,0,0.170047,-0.0954767,0.321292,0
2900000,t15,t7,5.94478,0.25515,-0.0947871,0.00616774,0
2900000,T7,T9,23.5825,1.16953,0.0110476,0.387071,0
2901000,t15,T7,0,0.142431,0.00946868,0.12444,0
2901000,t15,t7,4.46589,0.220995,-0.0845222,0.0691287,0
2901000,T7,T9,21.4418,0.737211,0.00824817,0.91371,0
2902000,t15,T7,0,0.248193,0.0888642,0.413936,0
2902000,t15,t7,3.77047,1.05141,-0.114976,0.123587,0
2903000,t15,T7,0,0.532545,0.0376185,0.972915,0
2903000,t15,t7,3.70292,0.352623,-0.0877078,0.0640651,0
2904000,t15,T7,0,0.528042,0.0344563,0.968145,0
2904000,t15,t7,5.55046,0.142712,-0.0114763,0.0379551,0
2905000,t15,T7,0,0.472432,0.0571265,0.900543,0
2905000,t15,t7,0.428059,0.214635,-0.0432098,0.0477037,0
2906000,t15,T7,0,0.761035,0.0642605,1.16285,0
2906000,t15,t7,5.7994,0.264409,-0.0852662,0.0593241,0
2907000,t15,T7,0,0.490329,0.0898635,0.907887,0
2907000,t15,t7,3.97828,0.189549,-0.0275002,0.0332769,0
2908000,t15,T7,0,0.104503,-0.0207096,0.00945528,0
2908000,T7,T9,16.0474,0.524296,0.0743871,0.980912,0
2909000,t15,T7,0,0.11686,-0.0257807,0.0106428,0
2909000,T7,T9,3.6492,0.511989,0.05939,1.04225,0
2910000,t15,T7,0,0.589628,0.0380367,1.08574,0
2910000,t15,t7,5.0063,0.0797471,0.0472774,0.0493461,0
2911000,t15,T7,0,0.860286,-0.00429895,1.05023,0
2911000,t15,t7,2.16818,0.19,-0.0319403,0.0351441,0
2911000,T7,T9,23.5549,1.52322,-0.0606577,1.719,0
2912000,t15,T7,0,0.446684,0.0524552,0.706756,0
2912000,t15,t7,3.71016,0.177788,-0.0379428,0.0846634,0
2913000,t15,T7,0,0.222772,0.0538918,0.474421,0
2913000,t15,t7,1.4446,0.420695,-0.0717028,0.042754,0
2914000,t15,T7,0,0.462756,0.0480321,0.749613,0
2914000,t15,t7,2.81918,0.190157,-0.0452744,0.0152635,0
2915000,t15,T7,0,0.672956,0.0533444,1.23015,0
2915000,t15,t7,5.6668,0.145863,-0.00228991,0.102073,0
2916000,t15,T7,0,0.801628,0.020126,1.22249,0
2916000,t15,t7,2.72871,0.24677,-0.0694933,0.0106823,0
2917000,t15,T7,0,0.416407,0.0482811,0.672284,0
2917000,t15,t7,4.35547,0.353538,-0.06566,0.068134,0
2918000,t15,T7,0,0.26871,0.0815298,0.662036,0
2918000,t15,t7,4.6762,0.299366,-0.099651,0.0510279,0
2919000,t15,T7,0,0.370187,0.000320301,0.667856,0
2919000,t15,t7,0.320249,0.0897689,-0.00602365,0.0306699,0
2920000,t15,T7,0,0.19097,-0.0282576,0.0155571,0
2920000,T7,T9,23.9738,0.918061,-0.0188771,0.0409584,0
2921000,t15,T7,0,0.297389,-0.044219,0.018152,0
2921000,T7,T9,21.1109,0.618324,0.0176211,0.331543,0
2922000,t15,T7,0,0.27446,-0.0612215,0.00216234,0
2922000,T7,T9,21.1001,0.384799,0.00514605,0.112067,0
2923000,t15,T7,0,0.40866,-0.0663764,0.0105216,0
2923000,T7,T9,19.6924,0.540365,0.0312608,0.375528,0
2924000,t15,T7,0,0.241262,-0.0516337,0.0017968,0
2924000,T7,T9,20.0415,0.261778,0.0553761,0.853725,0
2925000,t15,T7,0,0.0675279,0.0059745,0.012942,0
2925000,T7,T9,23.185,0.788157,0.0393802,0.0420992,0
2926000,t15,T7,0,0.112572,-0.000355075,0.0650759,0
2926000,T7,T9,21.4486,0.665544,0.0230233,0.93521,0
2927000,t15,T7,0,0.243822,-0.048058,0.0376034,0
2927000,t6,NA,23.3289,0.305937,0.0520404,0.673544,0
2927000,T7,T9,22.497,0.654689,-0.0382055,0.0623951,0
2928000,t15,T7,0,0.409945,-0.0733249,0.0476494,0
2928000,T7,T9,10.3653,0.0188332,0.0507611,0.291842,0
2928000,T7,T9,23.3491,0.866249,-0.0131189,0.176391,0
2929000,t15,T7,0,0.421073,-0.0780152,0.0255167,0
2929000,T7,T9,23.578,0.659034,-0.00733554,0.0595403,0
2930000,t15,T7,0,0.141699,-0.00942393,0.0598682,0
2930000,T7,T9,22.7055,0.692001,0.0258902,0.619613,0
2931000,t15,T7,0,0.103169,0.00426035,0.0262049,0
2931000,T7,T9,12.6107,0.511294,0.032122,0.95308,0
2932000,t15,T7,0,0.170143,-0.0260578,0.00826074,0
2932000,T7,T9,21.079,0.964036,-0.00552126,0.863189,0
2933000,t15,T7,0,0.316852,-0.0916013,0.0179753,0
2933000,T7,T9,18.4258,0.573145,0.0478569,0.509763,0
2934000,t15,T7,0,0.190274,-0.0306042,0.00474163,0
2934000,T7,T9,17.3108,0.570931,0.0349774,0.927389,0
2935000,t15,T7,0,0.125772,-0.0213521,0.017049,0
2935000,T7,T9,18.7029,1.20417,-0.0371108,0.553177,0
2936000,t15,T7,0,0.324487,-0.0377618,0.199318,0
2936000,t1,NA,24.6049,0.391975,0.0239835,0.126033,0
2936000,T7,T9,22.8651,0.563475,0.0173117,0.512154,0
2937000,t15,T7,0,0.182914,-0.0324761,0.0706523,0
2937000,T7,T9,23.9224,0.580884,-0.0401423,0.00768271,0
2938000,t15,T7,0,0.372749,-0.0477291,0.0641158,0
2938000,T7,T9,0.353712,0.675752,0.01381,0.753965,0
2939000,t15,T7,0,0.338684,-0.0404433,0.169384,0
2939000,t13,t14,18.6977,0.12141,-0.104601,0.300294,0
2939000,t12,NA,25.768,0.505321,0.0333106,0.0911647,0
2939000,t19,t20,23.3752,0.229275,-0.0169978,1.56968,0
2939000,T9,T10,24.5433,0.159997,0.00119492,0.143494,0
2940000,t15,T7,0,0.126561,-0.000206656,0.0693861,0
2940000,T7,T9,23.0205,0.50789,0.0278674,0.0988058,0
2941000,t15,T7,0,0.101951,-0.00298178,0.0283112,0
2941000,T7,T9,11.7515,1.02506,-0.00109132,1.2421,0
2942000,t15,T7,0,0.261506,-0.0304149,0.0770442,0
2942000,T7,T9,6.43805,0.188079,0.0440394,0.330299,0
2943000,t15,T7,0,0.203116,-0.0474174,0.0154806,0
2943000,t19,t20,23.74,0.222959,0.0122604,0.274593,0
2943000,T7,T9,11.3602,0.739141,0.016518,0.856643,0
2944000,t15,T7,0,0.226814,-0.0332405,0.0455149,0
2944000,T7,T9,3.8561,1.3344,-0.0528044,0.767461,0
2944000,T7,T9,12.0232,0.977246,0.0172965,1.17047,0
2945000,t15,T7,0,0.388334,-0.0298661,0.105694,0
2946000,t15,T7,0,0.43452,0.0226495,0.474963,0
2946000,t15,t7,4.0259,0.257338,-0.0516798,0.066906,0
2947000,t15,T7,0,0.3345,0.0941397,0.697613,0
2947000,t15,t7,2.13767,0.321676,-0.0496146,0.0447795,0
2948000,t15,T7,0,0.547565,0.0519305,0.749137,0
2948000,t15,t7,4.79003,0.460156,-0.0739781,0.138831,0
2949000,t15,T7,0,0.521136,0.0652555,0.916869,0
2949000,t19,t20,23.7045,0.164132,-0.00946332,1.03895,0
2949000,t15,t7,1.65702,0.37698,-0.0588218,0.017901,0
2950000,t15,T7,0,0.797473,0.0324818,1.3077,0
2950000,t15,t7,1.02523,0.13816,-0.00685093,0.0951338,0
2951000,t15,T7,0,0.425392,0.0229352,0.339922,0
2951000,t15,t7,5.32535,0.334717,-0.0675551,0.13045,0
2952000,t15,T7,0,0.602864,-0.0144093,0.8238,0
2952000,t15,t7,1.59921,0.270061,-0.079273,0.024495,0
2953000,t15,T7,0,0.751945,0.0279813,1.06318,0
2953000,t19,t20,25.4177,0.644904,0.013047,0.166922,0
2953000,t15,t7,0.720804,0.450119,-0.083812,0.0172936,0
2954000,t15,T7,0,0.268834,0.0851924,0.36012,0
2954000,t15,t7,3.34097,0.258449,-0.0478485,0.0474264,0
2955000,t15,T7,0,0.290474,0.066628,0.75263,0
2955000,t15,t7,1.31659,0.18344,-0.0487517,0.00847317,0
2956000,t15,T7,0,0.592745,-0.0315463,0.357987,0
2957000,t15,T7,0,0.264226,-0.0239588,0.10174,0
2957000,T7,T9,12.9209,1.0309,0.0519486,1.70924,0
2958000,t15,T7,0,0.408209,-0.0758055,0.017271,0
2958000,T2,NA,25.2757,0.0967073,-0.060527,1.47469,0
2958000,T7,T9,13.3056,0.411501,0.0697683,0.621636,0
2959000,t15,T7,0,1.03846,0.0237089,1.2922,0
2959000,t15,t7,5.31119,0.162947,-0.0429603,0.000154162,0
2960000,t15,T7,0,1.24729,0.0082929,1.33035,0
2960000,t9,NA,25.4855,0.341333,-0.0141595,0.049889,0
2960000,t4,NA,25.3906,0.248593,0.000938852,0.163627,0
2960000,t15,t7,4.50948,0.222733,-0.0678645,0.00355507,0
2961000,t15,T7,0,0.72651,-0.000258758,1.03087,0
2961000,t15,t7,5.24025,0.12344,-0.00183181,0.0466905,0
2962000,t15,T7,0,0.635353,0.012538,0.745304,0
2962000,t15,t7,0.582318,0.171814,-0.0161521,0.0507261,0
2963000,t15,T7,0,0.497725,0.0774259,0.830792,0
2963000,t15,t7,1.79933,0.195072,-0.0384851,0.0222358,0
